LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
1799356,18689678,1.276,-,-,4,Interchromosomal,Yes,No,InFrame,CA-CA,NonCanonicalPattern,3134796,2,25,M,M,1799234,1800472,1239,18686368,18700710,14343,2,Yes,2,38,0
240294688,248751308,0.105309,-,+,4,Interchromosomal,No,No,InFrame,AT-AC,CanonicalPattern,37983546,1,1,M,M,240288964,240294856,5892,248751287,248753904,2617,1,No,17,5,0
131135834,26603529,0.1399,+,-,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,21491992,1,2,E,E,131135751,131136573,822,26603424,26604105,681,1,No,2,2,0
224270408,75777516,0.799077,-,+,4,Interchromosomal,No,No,InFrame,AT-AC,CanonicalPattern,5005778,5,5,M,M,224270014,224275981,5967,75771385,75777967,6582,1,No,6,5,0
17462369,19721654,0.5222,+,-,2,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,3829803.5,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,0
3103240,466671,0.149,+,+,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,26845637,1,Unknown,M,M,3102940,3107487,4548,465197,468002,2806,2,Yes,4,4,0
283336685,132565738,0.131,-,-,4,Interchromosomal,Yes,No,InFrame,GT-AT,NonCanonicalPattern,30534351,1,1,M,M,283335542,283336976,1434,132545626,132566086,20460,1,No,1,6,0
37407580,32694388,0.1286,-,-,5,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,39035875,1,1,M,M,37407147,37408119,972,32693962,32694930,968,3,Yes,1,1,0
15473242,14217710,1.2665,-,+,5,Interchromosomal,No,No,InFrame,TT-TT,NonCanonicalPattern,3947974.5,9,5,M,M,15470900,15476553,5654,14215473,14217909,2437,2,Yes,13,5,0
1419257,14522606,0.7528,+,+,3,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3985122,1,16,M,M,1419106,1419295,190,14518344,14522622,4279,1,No,1,16,0
26456926,38504981,0.1334,-,+,4,Interchromosomal,No,No,InFrame,TG-TG,NonCanonicalPattern,29985007,1,8,M,M,26456721,26457569,849,38500880,38505086,4207,2,Yes,1,8,0
13570093,365124,0.128024,+,+,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,31244229,1,1,M,M,13569962,13570189,227,364969,365701,732,1,No,1,2,0
17462369,19721654,1.182,+,-,2,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,1692047,6,9,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,0
253819991,166625306,0.0866617,-,+,4,Interchromosomal,No,No,InFrame,AG-CC,NonCanonicalPattern,46156476,1,2,M,M,253786577,253820311,33734,166624336,166625597,1261,2,Yes,3,3,0
14202853,2329699,0.5053,-,-,2,Interchromosomal,Yes,No,InFrame,CT-CT,NonCanonicalPattern,3958045,3,1,M,M,14202758,14204061,1304,2327253,2329873,2621,3,Yes,3,2,0
18025759,18013159,0.2453,-,-,2,Intrachromosomal,Yes,No,InFrame,AA-GG,NonCanonicalPattern,8154667,1,1,M,M,18023378,18026097,2720,18011035,18013257,2223,2,Yes,9,9,0
14214916,218506985,0.461701,+,-,9,Interchromosomal,No,No,FrameShift,GC-CG,NonCanonicalPattern,19493135,1,1,M,M,14214354,14215690,1336,218506517,218507970,1453,1,No,1,1,0
1799356,18689678,2.0232,-,-,8,Interchromosomal,Yes,No,InFrame,CA-CA,NonCanonicalPattern,3954132,2,26,M,M,1799234,1800472,1239,18686368,18700710,14343,2,Yes,2,38,0
4406401,153471672,1.55088,+,-,9,Interchromosomal,No,No,InFrame,TC-TG,NonCanonicalPattern,5803167,1,2,M,M,4405042,4413573,8531,153471484,153472599,1115,1,No,10,2,0
85297476,99568989,0.150017,+,-,4,Interchromosomal,No,No,InFrame,CG-TG,NonCanonicalPattern,26663728,1,2,M,M,85297238,85298061,823,99568182,99569552,1370,1,No,1,1,0
144076992,169922660,0.611261,-,-,15,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,24539441,2,3,M,E,144075057,144078305,3248,169917155,169923721,6566,1,No,6,8,0
196746221,111655915,0.652596,-,+,18,Interchromosomal,No,Yes,InFrame,TC-CC,NonCanonicalPattern,27582153,2,1,M,M,196744920,196746930,2010,111655641,111659905,4264,1,No,3,7,0
71558877,140094891,0.397589,+,-,42,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,105636610,5,8,E,E,71557839,71560434,2595,140094368,140097297,2929,1,No,10,10,0
1419257,14522606,5.0462,+,+,16,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3170702.5,1,1,M,M,1419106,1419295,190,14522522,14523568,1047,1,No,1,1,0
712311007,689485951,0.2946,-,-,2,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,6878379,2,3,S,E,712307929,712311420,3491,689484272,689487239,2967,2,Yes,6,7,0
13019219,7759304,1.009,-,-,4,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,3964321,2,2,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2,0
18759404,18857289,0.7576,-,+,3,Intrachromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3959811,5,1,M,M,18758699,18763503,4805,18855955,18858552,2598,1,No,6,4,0
210367,2083448,0.5081,+,-,2,Interchromosomal,No,No,InFrame,GC-AT,NonCanonicalPattern,3936233,2,1,M,M,208866,210548,1683,2079033,2083472,4440,3,Yes,2,17,0
19623876,13446382,3.7776,-,+,3,Interchromosomal,No,No,InFrame,AG-GA,NonCanonicalPattern,794155,1,2,M,M,19623516,19624232,717,13446002,13446729,728,10,Yes,1,2,0
530137843,385695691,0.1369,+,+,5,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,36547508,5,6,E,S,530136311,530138686,2375,385694050,385696320,2270,1,No,6,6,0
16828915,5126191,1.0196,-,+,4,Interchromosomal,No,No,InFrame,TG-CT,NonCanonicalPattern,3923107,6,1,M,M,16828766,16831226,2461,5125409,5126398,990,2,Yes,7,1,0
284864343,7135373,6.35278,+,+,140,Interchromosomal,Yes,Yes,InFrame,AG-TT,NonCanonicalPattern,22037601,2,1,M,M,284858721,284864974,6253,7130644,7135745,5101,6,Yes,2,3,0
26638249,153169863,0.686139,-,+,23,Interchromosomal,No,No,InFrame,TT-TC,NonCanonicalPattern,33520888,8,1,M,M,26638227,26647909,9682,153169382,153179147,9765,5,Yes,8,23,0
596911511,731156786,0.1269,-,-,4,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,31530535,15,12,M,M,596911132,596917719,6587,731156504,731163306,6802,4,Yes,15,13,0
16196268,16217208,0.75,+,+,3,Intrachromosomal,Yes,No,InFrame,AA-TA,NonCanonicalPattern,3997847,2,1,M,M,16195848,16201225,5378,16216806,16221722,4917,7,Yes,8,7,0
13019215,2686650,0.3385,-,-,2,Interchromosomal,Yes,No,InFrame,TT-GT,NonCanonicalPattern,5907837.5,2,23,M,M,13019028,13020311,1284,2686457,2695400,8944,3,Yes,2,23,0
17462368,19721655,0.505,+,-,2,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,3960239,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,0
2026962,29576092,0.5055,+,+,2,Interchromosomal,Yes,No,InFrame,AT-TC,NonCanonicalPattern,3956590.2,3,1,M,M,2025991,2027283,1293,29575806,29577880,2075,1,No,3,4,0
149722775,153169862,2.06062,-,+,7,Interchromosomal,No,No,InFrame,CA-TT,NonCanonicalPattern,3397035,4,1,M,M,149722767,149724760,1993,153169382,153179147,9765,9,Yes,4,23,0
21275834,21265747,0.5073,-,-,2,Intrachromosomal,Yes,No,InFrame,TA-CT,NonCanonicalPattern,3942440,1,1,M,M,21269149,21276017,6869,21262986,21265827,2842,2,Yes,26,9,0
136342632,178309634,0.209302,+,-,5,Interchromosomal,No,No,InFrame,TT-TT,NonCanonicalPattern,23888882,1,2,M,M,136341656,136343206,1550,178308545,178311010,2465,2,Yes,1,3,0
293674705,129299125,0.339161,+,+,8,Interchromosomal,Yes,No,InFrame,AC-CT,NonCanonicalPattern,23587600,2,1,M,M,293674152,293677819,3667,129298929,129302661,3732,1,No,6,8,0
150362187,56283360,0.218408,-,+,4,Interchromosomal,No,No,FrameShift,GT-CC,NonCanonicalPattern,18314372,1,1,M,M,150357065,150362845,5780,56280656,56283439,2783,1,No,6,1,0
21384757,27026976,0.7437,+,+,2,Interchromosomal,Yes,No,FrameShift,GA-CA,NonCanonicalPattern,2689220,2,1,M,M,21383979,21385015,1037,27026677,27029092,2416,1,No,3,9,0
19609203,21556357,0.0645,+,+,2,Interchromosomal,Yes,No,InFrame,AG-TG,NonCanonicalPattern,31017202.8,1,2,M,M,19607897,19612217,4321,21553355,21557592,4238,3,Yes,3,3,0
31966119,87414302,0.131255,-,+,4,Interchromosomal,No,No,InFrame,GA-CC,NonCanonicalPattern,30475141,2,2,M,M,31962740,31966628,3888,87413313,87414510,1197,1,No,5,2,0
458217445,480438632,0.3784,-,-,5,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,6698890,5,7,S,E,458216684,458220843,4159,480437886,480442016,4130,2,Yes,8,8,0
303132501,35670031,0.3603,-,+,9,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,25283255,1,2,M,M,303109829,303132822,22993,35669141,35670070,929,1,No,14,2,0
18626982,1476006,5.3058,+,-,21,Interchromosomal,No,No,InFrame,TT-GG,NonCanonicalPattern,3957914,1,1,M,M,18626188,18627157,970,1474027,1476434,2408,2,Yes,1,8,0
566772848,23195228,0.1001,+,-,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,59988404,6,3,M,M,566770210,566774252,4042,23195014,23197330,2316,1,No,9,3,0
4674511,4955739,0.186461,-,+,4,Intrachromosomal,No,No,InFrame,CT-TC,NonCanonicalPattern,21452258,1,1,M,M,4672376,4674582,2206,4955622,4957826,2204,2,Yes,4,2,0
38663499,172757415,0.488806,-,+,4,Interchromosomal,No,No,InFrame,CA-CT,NonCanonicalPattern,8183209,1,2,M,M,38661003,38663648,2645,172755808,172758885,3077,1,No,4,4,0
14468867,19254310,0.0776,-,+,2,Interchromosomal,No,No,FrameShift,CG-GG,NonCanonicalPattern,25773195,1,8,M,M,14468687,14469196,510,19251968,19256233,4266,1,No,1,12,0
148122782,131551691,0.115315,-,+,4,Interchromosomal,No,No,InFrame,GC-AG,CanonicalPattern,34687445,1,1,M,M,148119460,148122910,3450,131551391,131565987,14596,1,No,7,6,0
611514173,611522348,0.1143,+,-,7,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,39379247,2,2,M,M,611513232,611514823,1591,611521657,611523329,1672,2,Yes,3,3,0
6680003,9854957,0.1904,+,+,7,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,36769300,6,9,E,S,6676947,6681225,4278,9852585,9855941,3356,2,Yes,10,11,0
11731726,15952152,0.1854,+,-,2,Intrachromosomal,No,No,InFrame,AT-TT,NonCanonicalPattern,10787547.33,1,1,M,M,11731603,11731912,310,15952008,15953346,1339,1,No,1,1,0
21674500,19456210,0.25,+,+,2,Interchromosomal,Yes,No,FrameShift,AG-GA,NonCanonicalPattern,7955766,10,22,M,M,21671433,21675090,3658,19448139,19457303,9165,1,No,11,25,0
17566441,17560702,0.7611,+,+,3,Intrachromosomal,Yes,No,InFrame,GA-CA,NonCanonicalPattern,3941663,2,1,M,M,17564697,17569148,4452,17560179,17564434,4256,2,Yes,2,3,0
201612251,148022910,0.211648,+,-,4,Interchromosomal,No,No,InFrame,CG-CG,NonCanonicalPattern,18899305,4,2,M,M,201609492,201612990,3498,148022304,148023913,1609,4,Yes,4,2,0
15378030,15381831,1.1725,-,-,2,Intrachromosomal,Yes,No,FrameShift,GA-AC,NonCanonicalPattern,1705757,2,1,M,M,15376988,15378642,1655,15380907,15382071,1165,8,Yes,3,3,0
13577906,13589638,0.5931,-,+,4,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,6743734.667,1,3,S,S,13575671,13578061,2391,13588948,13593662,4715,4,Yes,6,16,0
271333625,4824226,0.13559,+,+,4,Interchromosomal,Yes,No,InFrame,CG-CG,NonCanonicalPattern,29500612,1,4,M,M,271333450,271341449,7999,4822675,4824876,2201,1,No,11,4,0
303991225,274485345,0.0970953,-,-,4,Intrachromosomal,Yes,No,InFrame,GC-TC,NonCanonicalPattern,41196652,14,1,M,M,303990140,303996636,6496,274482670,274485802,3132,1,No,16,13,0
19092141,4955414,1.3746,+,-,41,Interchromosomal,No,Yes,InFrame,AT-TG,NonCanonicalPattern,29826786.8,2,1,M,M,19090150,19092416,2267,4953547,4955754,2208,3,Yes,2,4,0
10990300,977739,0.378,+,-,2,Interchromosomal,No,No,InFrame,AC-GT,NonCanonicalPattern,5290918,1,1,M,M,10989910,10992509,2600,975871,977911,2041,1,No,3,2,0
16220942,16046475,0.5,+,-,2,Intrachromosomal,No,No,InFrame,TC-TA,NonCanonicalPattern,3993430,5,4,M,M,16216806,16221722,4917,16044662,16049803,5142,11,Yes,7,6,0
473674812,426789004,0.1699,+,+,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,35376111,1,1,M,M,473674346,473675253,907,426788421,426789425,1004,1,No,1,1,0
7592449,9916595,0.1314,+,+,7,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,42980746,4,6,E,S,7589988,7593971,3983,9913916,9917749,3833,5,Yes,7,7,0
288429438,5939976,0.121926,-,+,6,Interchromosomal,No,No,InFrame,AC-GA,NonCanonicalPattern,49210357,1,1,M,M,288425317,288429948,4631,5939833,5943192,3359,2,Yes,6,5,0
143592583,153169863,0.120334,+,+,4,Interchromosomal,Yes,No,InFrame,AA-TC,NonCanonicalPattern,33240814,7,1,M,M,143590161,143592631,2470,153169382,153179147,9765,1,No,7,23,0
429271986,446476237,0.1229,+,+,5,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,40710556,1,2,E,S,429271645,429276017,4372,446474889,446480330,5441,1,No,6,6,0
17210968,11532646,0.5372,-,+,2,Interchromosomal,No,No,InFrame,AA-GA,NonCanonicalPattern,3722939,5,1,M,M,17210533,17214220,3688,11532199,11534639,2441,3,Yes,6,5,0
168441273,114823427,0.210305,-,-,6,Interchromosomal,Yes,Yes,InFrame,CT-TG,NonCanonicalPattern,28529953,4,5,M,M,168441018,168443308,2290,114823164,114825442,2278,2,Yes,5,5,0
59283125,647968670,0.1783,+,+,2,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,11560437,4,4,E,S,59282608,59285634,3026,647967729,647970766,3037,1,No,8,10,0
43455858,51907070,0.258179,+,-,6,Interchromosomal,No,No,InFrame,GC-TC,NonCanonicalPattern,23239662,1,1,M,M,43455705,43455929,224,51905693,51907184,1491,1,No,1,1,0
182556860,134337589,0.359281,-,-,13,Interchromosomal,Yes,No,InFrame,GG-CC,NonCanonicalPattern,36183421,2,1,M,M,182556340,182557433,1093,134336926,134338158,1232,37,Yes,3,1,0
150836604,169961491,0.350868,-,-,7,Interchromosomal,Yes,No,FrameShift,TC-CT,NonCanonicalPattern,19950517,2,2,M,M,150834905,150837708,2803,169960003,169962649,2646,2,Yes,2,2,0
20001151,20001222,0.0606,+,-,2,Intrachromosomal,No,No,InFrame,AC-AA,NonCanonicalPattern,33003300,8,2,M,M,19997790,20001172,3383,20001168,20004598,3431,1,No,8,2,0
414956210,334233169,0.1083,+,+,4,Interchromosomal,Yes,No,Unknown,GC-AG,CanonicalPattern,37051925,4,11,M,M,414955071,414956541,1470,334224930,334233683,8753,1,No,4,11,0
182556959,10450367,0.0848489,-,+,4,Interchromosomal,No,No,InFrame,AA-TC,NonCanonicalPattern,47142611,2,1,M,M,182556340,182557433,1093,10450085,10454144,4059,8,Yes,3,2,0
5051380,153169863,0.120334,+,+,4,Interchromosomal,Yes,No,InFrame,AG-TC,NonCanonicalPattern,33240814,5,1,M,M,5048745,5051733,2988,153169382,153179147,9765,1,No,5,23,0
151076503,60117598,0.0378657,-,+,4,Interchromosomal,No,No,InFrame,CT-GC,NonCanonicalPattern,105636610,1,1,M,M,151076456,151077253,797,60116547,60121289,4742,1,No,1,9,0
5445461,160075378,0.145021,+,-,4,Interchromosomal,No,Yes,InFrame,GG-CG,NonCanonicalPattern,27582153,1,1,M,M,5444640,5448668,4028,160071904,160076009,4105,1,No,6,7,0
17711398,11274595,0.5107,-,-,2,Interchromosomal,Yes,No,InFrame,CT-GA,NonCanonicalPattern,3916321,3,8,M,M,17710441,17712330,1890,11273573,11276636,3064,2,Yes,4,10,0
19932842,18542780,0.9014,+,+,2,Interchromosomal,Yes,No,InFrame,GT-TA,NonCanonicalPattern,2218849,6,2,M,M,19930798,19932961,2164,18540665,18542864,2200,1,No,6,3,0
11335151,13039927,0.506,+,+,2,Interchromosomal,Yes,No,FrameShift,TT-CT,NonCanonicalPattern,3952809,2,6,M,M,11334352,11335815,1464,13036814,13041684,4871,1,No,3,15,0
16047647,16198626,0.2871,-,+,3,Intrachromosomal,No,No,InFrame,TT-GA,NonCanonicalPattern,10449321,3,5,M,M,16044662,16049803,5142,16195848,16201225,5378,6,Yes,6,8,0
150351699,1867496,0.43043,-,-,10,Interchromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,23232598,1,1,M,M,150349046,150351842,2796,1866728,1867724,996,1,No,7,3,0
18155896,8269875,0.6356,-,-,2,Interchromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3146633,12,8,M,M,18154395,18160158,5764,8268385,8272021,3637,1,No,15,14,0
210367,2083448,0.5,+,-,2,Interchromosomal,No,No,InFrame,GC-AT,NonCanonicalPattern,3998278,2,1,M,M,208866,210548,1683,2079033,2083472,4440,3,Yes,2,17,0
18092438,2788427,1.06,+,+,4,Interchromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,3762833,12,38,M,M,18089020,18093252,4233,2779438,2788477,9040,3,Yes,13,38,0
213602948,15196944,5.96209,-,-,243,Intrachromosomal,Yes,No,InFrame,CG-GC,NonCanonicalPattern,40757514,5,8,M,M,213598937,213604920,5983,15196463,15201827,5364,2,Yes,13,12,0
150370926,1981254,0.245354,-,+,10,Interchromosomal,No,No,InFrame,GC-CA,NonCanonicalPattern,40757514,2,2,M,M,150367843,150371812,3969,1979057,1984793,5736,3,Yes,4,4,0
258153391,5884981,0.769337,+,+,4,Interchromosomal,Yes,No,InFrame,AG-AC,NonCanonicalPattern,5199285,6,1,M,S,258144176,258153465,9289,5884981,5888963,3982,1,No,5,8,0
33699666,153169863,0.878506,+,+,8,Interchromosomal,Yes,No,InFrame,TC-TC,NonCanonicalPattern,9106367,5,1,M,M,33691797,33699763,7966,153169382,153179147,9765,3,Yes,6,23,0
418729654,532448470,0.1269,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,31530535,6,7,E,E,418727262,418731471,4209,532447933,532451430,3497,1,No,8,7,0
305270207,242323565,0.162375,-,+,4,Interchromosomal,No,No,InFrame,CA-TA,NonCanonicalPattern,24634331,2,4,M,M,305269862,305278535,8673,242322584,242323843,1259,3,Yes,2,5,0
254858765,143157252,0.1361,-,-,3,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,22118783,4,6,M,E,254858280,254860921,2641,143156765,143159823,3058,1,No,3,6,0
13592671,24901911,0.603,+,-,2,Interchromosomal,No,No,FrameShift,CT-CA,NonCanonicalPattern,3316750,12,1,M,M,13588948,13593662,4715,24899606,24903131,3526,2,Yes,16,1,0
10968332,2175509,1.5252,-,-,6,Intrachromosomal,Yes,No,FrameShift,CG-CT,NonCanonicalPattern,3933791,5,1,M,M,10968043,10969858,1816,2169768,2175771,6004,1,No,5,16,0
38662943,106254754,0.0378657,+,+,4,Interchromosomal,Yes,No,FrameShift,AG-GC,NonCanonicalPattern,105636610,1,4,M,M,38662195,38663648,1453,106252409,106258499,6090,1,No,2,10,0
145249371,86059482,0.53501,+,-,4,Interchromosomal,No,No,InFrame,AA-GC,NonCanonicalPattern,7476492,14,3,M,M,145244204,145249389,5185,86059409,86060499,1090,1,No,15,1,0
11005139,196226,0.61,+,-,2,Interchromosomal,No,No,FrameShift,TC-CG,NonCanonicalPattern,3266462,3,4,M,M,11004503,11006968,2466,194426,198664,4239,1,No,10,10,0
17566441,17560702,0.5,+,+,2,Intrachromosomal,Yes,No,InFrame,GA-CA,NonCanonicalPattern,3994212,2,1,M,M,17564697,17569148,4452,17560179,17564434,4256,2,Yes,2,3,0
16093354,16198976,3.56,-,+,2,Intrachromosomal,No,No,InFrame,GA-AC,NonCanonicalPattern,561956,6,6,M,M,16090460,16096477,6018,16195848,16201225,5378,5,Yes,8,8,0
17711205,29577064,0.5031,-,+,2,Interchromosomal,No,No,InFrame,TC-TC,NonCanonicalPattern,3975636,2,3,M,M,17710441,17712330,1890,29575806,29577880,2075,1,No,4,4,0
13713292,13722330,0.1117,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,26857654,6,1,E,M,13704784,13716851,12068,13721461,13722973,1513,2,Yes,7,2,0
180827636,200516775,0.132363,-,+,4,Intrachromosomal,No,No,InFrame,CT-GC,NonCanonicalPattern,30219906,1,3,M,M,180825835,180827721,1886,200513908,200516963,3055,1,No,4,3,0
40736539,235035976,0.341914,-,-,4,Interchromosomal,Yes,No,InFrame,GA-AA,NonCanonicalPattern,11698837,5,4,M,M,40736472,40739855,3383,235035775,235038244,2469,1,No,5,3,0
204889127,149014011,1.76877,-,+,64,Interchromosomal,No,No,InFrame,GC-AG,CanonicalPattern,36183421,1,1,M,M,204887994,204889313,1319,149013945,149016818,2873,1,No,1,4,0
182556858,134337584,0.13359,-,-,4,Interchromosomal,Yes,No,InFrame,TG-GC,NonCanonicalPattern,29942471,2,1,M,M,182556340,182557433,1093,134336926,134338158,1232,37,Yes,3,1,0
16036717,23457216,0.489529,+,+,5,Interchromosomal,Yes,No,InFrame,TC-GC,NonCanonicalPattern,10213897,1,1,M,M,16035109,16036995,1886,23456698,23458123,1425,1,No,1,2,0
13727456,5462143,0.2176,+,+,2,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9190582,2,1,E,M,13726781,13731956,5176,5461398,5463907,2510,2,Yes,16,3,0
88883439,147581026,0.276057,+,-,9,Interchromosomal,No,No,InFrame,GG-CC,NonCanonicalPattern,32601930,6,1,M,M,88882051,88885193,3142,147577464,147581711,4247,1,No,11,4,0
39278989,173106977,0.166746,+,-,4,Interchromosomal,No,No,InFrame,AT-AC,CanonicalPattern,23988519,1,1,M,M,39278794,39284254,5460,173106022,173107392,1370,1,No,2,1,0
51978621,140222442,0.0937112,+,+,4,Interchromosomal,Yes,No,InFrame,AA-AT,NonCanonicalPattern,42684314,Unknown,1,O,M,3886073,3889852,3779,140222356,140226269,3913,1,No,3,2,0
182556950,29022105,0.0905483,-,-,4,Interchromosomal,Yes,No,FrameShift,CA-CC,NonCanonicalPattern,44175323,2,1,M,M,182556340,182557433,1093,29020891,29022321,1430,1,No,3,5,0
7592449,12813098,0.1307,+,-,6,Interchromosomal,No,Yes,Unknown,GT-AG,CanonicalPattern,45907665,4,5,E,E,7589988,7593971,3983,12811788,12815514,3726,3,Yes,7,7,0
15853964,15843181,5.5737,+,+,22,Intrachromosomal,Yes,No,InFrame,AT-GT,NonCanonicalPattern,3947124.5,11,3,M,M,15849711,15855194,5484,15842443,15844865,2423,2,Yes,14,9,0
199146596,107009976,0.587435,+,-,6,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,10213897,1,5,M,M,199145970,199146829,859,107009546,107011783,2237,2,Yes,1,3,0
17139476,19187877,0.5061,+,-,2,Interchromosomal,No,No,InFrame,AT-AC,CanonicalPattern,3951549.333,2,1,M,M,17137037,17139700,2664,19185698,19188885,3188,2,Yes,5,1,0
18389691,153169863,2.7569,+,+,7,Interchromosomal,Yes,No,InFrame,TC-TC,NonCanonicalPattern,2539081,1,1,M,M,18388038,18389788,1750,153169382,153179147,9765,4,Yes,1,23,0
19452169,22178219,0.5062,+,-,2,Interchromosomal,No,No,FrameShift,AT-CT,NonCanonicalPattern,3951203,11,2,M,M,19448139,19457303,9165,22176934,22181740,4807,1,No,25,5,0
17139385,353695,0.509,+,-,2,Interchromosomal,No,No,FrameShift,TT-TT,NonCanonicalPattern,3929118.5,4,1,M,M,17137037,17139700,2664,352612,355124,2513,1,No,5,3,0
227877837,127532247,0.179756,+,+,5,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,27815408,2,3,M,M,227877434,227878489,1055,127527045,127533051,6006,1,No,3,3,0
155167876,153169863,1.88659,+,+,16,Interchromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,8480892,Unknown,1,O,M,128495619,128497522,1903,153169382,153179147,9765,5,Yes,2,23,0
22475162,141161,0.05,-,+,4,Intrachromosomal,No,Yes,InFrame,GT-AT,NonCanonicalPattern,80000000,2,2,M,M,22474568,22476504,1937,139826,141555,1730,1,No,2,2,0
18700390,308591,0.3357,+,+,3,Interchromosomal,Yes,No,InFrame,TT-CC,NonCanonicalPattern,8937641,12,1,M,M,18697235,18700900,3666,307782,309560,1779,1,No,12,1,0
191860226,114100316,0.150122,+,+,7,Interchromosomal,Yes,No,InFrame,GC-AG,CanonicalPattern,46628858,2,7,M,M,191858910,191860419,1509,114083936,114104054,20118,1,No,2,9,0
2201171,180654118,0.2142,+,+,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,28053505,1,2,M,S,2200477,2201515,1038,180653426,180658586,5160,1,No,1,7,0
176886943,114100316,0.0857838,+,+,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,46628858,16,7,M,M,176880896,176887157,6261,114083936,114104054,20118,1,No,16,9,0
17566441,17560702,0.5117,+,+,2,Intrachromosomal,Yes,No,InFrame,GA-CA,NonCanonicalPattern,3908737.75,2,1,M,M,17564697,17569148,4452,17560179,17564434,4256,2,Yes,2,3,0
292131037,2665545,0.136487,+,+,4,Interchromosomal,Yes,No,InFrame,GA-GC,NonCanonicalPattern,29306860,1,1,M,M,292130669,292132102,1433,2664772,2672032,7260,1,No,1,7,0
